time,n,Rw400,Rw412,Rw443,Rw490,Rw510,Rw560,Rw620,Rw665,Rw674,Rw681,Rw709,Rw754,Rw779,Rw865,Rw1020,ratio,cdom440,cdom375,a254,a350,a443
2018-06-13,318,0.0004903760709566996,0.0017327704699710011,0.0030985225457698107,0.004766436293721199,0.006278947461396456,0.010612784652039409,0.014597695786505938,0.017235975712537766,0.01836246717721224,0.018738962709903717,0.016696485690772533,0.008857579436153173,0.008950422517955303,0.00537056103348732,0.0021558261942118406,3.6305310433874833,0.024266910251148417,0.06011142146196189,150.9202,39.25631,9.17051
2018-06-14,318,0.0037925824290141463,0.0040063546621240675,0.0038491907762363553,0.0055236234329640865,0.0078068546717986465,0.01383883086964488,0.017837194725871086,0.020267557352781296,0.0217037838883698,0.022113231010735035,0.018989440985023975,0.011010530404746532,0.01082445913925767,0.006342107430100441,0.000850092459586449,3.6824226862675427,0.021295989989325328,0.046744483749558495,148.00385,38.4164725,8.960370000000001
2018-06-15,317,1.9710125343408436e-05,0.0019396769348531961,0.003042310243472457,0.0046713692136108875,0.006021253997460008,0.010536340065300465,0.014082960784435272,0.016205845400691032,0.017476150766015053,0.017803538590669632,0.015265529043972492,0.007866441272199154,0.007992349565029144,0.004763572011142969,0.00446300208568573,3.4617901170770984,0.022960297870929347,0.054240806491882274,145.08749999999998,37.576634999999996,8.75023
2018-06-16,45,0.002756676636636257,0.003540910081937909,0.0026872153393924236,0.002053104108199477,0.003062588395550847,0.008276155218482018,0.01403266005218029,0.0188592579215765,0.020630324259400368,0.02177741564810276,0.019297143444418907,0.017825808376073837,0.0179627425968647,0.01741916872560978,0.027364257723093033,6.195232827342662,0.02954510499405593,0.08374297766170564,142.17114999999998,36.7367975,8.54009
2018-06-17,318,0.005134882841957733,0.0056915434543043375,0.004070726688951254,0.005493861564900726,0.007884965394623578,0.01624977425672114,0.01812872290611267,0.01791795017197728,0.01937462016940117,0.01966139767318964,0.015120888128876686,0.009822768974117935,0.009156591724604368,0.004954929288942367,0.0030055630049901083,3.1957338818168672,0.014544725397509665,0.016432828642487313,139.2548,35.89696,8.32995
2018-06-18,318,0.002256083709653467,0.003969395882450044,0.003990448429249227,0.005698347638826817,0.007839927915483713,0.014421588275581598,0.0180978961288929,0.019882078748196363,0.02151458617299795,0.02192950714379549,0.01712230616249144,0.010300230933353305,0.009975394466891885,0.005775964993517846,0.0020827473636018112,3.4115621603703064,0.02005422608501989,0.04112305912391492,135.803225,34.961015,8.184225
2018-06-19,318,0.0016721001593396068,0.0036585835405276157,0.0038058701320551336,0.005423777503892779,0.007308636326342821,0.01400861726142466,0.01713489950634539,0.018199781887233257,0.01990367751568556,0.020091937156394124,0.014952336205169559,0.009739546338096261,0.009199044783599675,0.005190334748476744,0.002372543327510357,3.3847926556696404,0.01812717378329031,0.03250793789962896,132.35165,34.02507,8.038499999999999
2018-06-20,318,0.0009773521305760369,0.002745258156210184,0.0035530742025002837,0.005382649367675185,0.00699204858392477,0.01258693216368556,0.015839796513319016,0.01752874255180359,0.018931269645690918,0.019175946712493896,0.015199176734313369,0.00847748015075922,0.008347511989995837,0.004761447897180915,0.0019916801538784057,3.2551266345907557,0.019810561644143868,0.04009931202602386,128.900075,33.089124999999996,7.892775
2018-06-21,314,0.0011344156228005886,0.002505219541490078,0.003265154839027673,0.004559083958156407,0.006159487762488425,0.012032989878207445,0.014685757458209991,0.01567005009079973,0.017556550912559032,0.017681416124105453,0.011930909007787704,0.007926176767796278,0.007608457701280713,0.004397101700305939,0.0030789156444370747,3.331444271110985,0.01782787734836218,0.031301629703209474,125.4485,32.15318,7.74705
2018-06-22,318,0.0010663528519216925,0.0028519589686766267,0.0035757229197770357,0.005380216520279646,0.00721985730342567,0.012997549958527088,0.016547752544283867,0.01789833791553974,0.019198796711862087,0.019607204012572765,0.015784181654453278,0.009210573509335518,0.009001282975077629,0.005267060361802578,0.003713409067131579,3.3260627274304673,0.01912208893828836,0.03696117972398588,120.02137499999999,30.656875,7.295945
2018-06-23,318,0.0009864857929642312,0.002966766827739775,0.0034949971013702452,0.00475097494199872,0.006490061059594154,0.01377743436023593,0.015746253542602062,0.015809684991836548,0.017545968294143677,0.017810646444559097,0.011908509535714984,0.008910903474316001,0.008468594402074814,0.00453792349435389,0.0020235556294210255,3.249431456864598,0.015306768840436637,0.01987555354187167,114.59424999999999,29.16057,6.84484
2018-06-24,315,0.00843676459044218,0.006532039027661085,0.003281798039097339,0.004176928661763668,0.006162762176245451,0.01319153793156147,0.016431555850431323,0.014566555619239807,0.01626884751021862,0.015492466278374195,0.010755528695881367,0.010302172042429447,0.0091979606077075,0.0051906631560996175,0.0010487271938472986,3.487384343569138,0.012810826652758558,0.00869766585129482,109.167125,27.664265,6.393735
2018-06-26,9,0.003323662094771862,0.00511613255366683,0.002381780883297324,-0.0009178588516078889,0.0009211123106069863,0.004646397661417723,0.004217939916998148,0.006742700003087521,0.010384648106992245,0.009807984344661236,0.004869051743298769,0.008640248328447342,0.007343504577875137,0.005148370284587145,0.017682334408164024,-7.346118623005899,0.02105394182498566,0.04578362211988961,100.940455,25.3640975,5.744635000000001
2018-06-27,318,0.0013396399081102572,0.002887818875024095,0.003977099317125976,0.005754368670750409,0.007857985678128898,0.013952929060906172,0.01686492166481912,0.017614427488297224,0.018640379421412945,0.018781565595418215,0.015186860575340688,0.007821624225471169,0.007494862657040358,0.004199823131784797,0.0025418884470127523,3.040980449382248,0.01738240786186884,0.029150462452665903,98.14090999999999,24.560235,5.54664
2018-06-28,318,0.0012045260518789291,0.0026887223357334733,0.003864516504108906,0.005651282146573067,0.007658163201995194,0.013473046594299376,0.016124187503010035,0.016867712140083313,0.017604460939764977,0.017827311996370554,0.014431544113904238,0.0073947272418687735,0.007309496286325157,0.0040420397417619824,0.002492062048986554,3.0595354924743026,0.017156576548551926,0.028164642802990553,95.341365,23.7563725,5.348644999999999
2018-06-29,318,0.0043016409035772085,0.0042971340008080006,0.0035112237092107534,0.004633208038285375,0.0066775004379451275,0.012772549875080585,0.015003131236881018,0.014600972644984722,0.01600365899503231,0.015719528310000896,0.01268808776512742,0.008437800337560475,0.007772832876071334,0.004238080000504851,0.0024983124749269336,3.2346005792069046,0.013961113954653702,0.013891364342106732,92.54182,22.95251,5.15065
2018-06-30,318,0.0031773634254932404,0.004468263126909733,0.004204612167086452,0.005814825999550521,0.008067968301475048,0.015243035042658448,0.01779972529038787,0.017946763429790735,0.01885747443884611,0.019030208233743906,0.015194898238405585,0.008808694314211607,0.008230940904468298,0.004623948014341295,0.0026382237556390464,3.0926896356585987,0.015412447434650884,0.02028074721014551,90.315335,22.392465,5.0451625
2018-07-01,237,0.00372693152166903,0.004382135579362512,0.002798108384013176,0.003979064989835024,0.006002211943268776,0.014982176013290882,0.016339393332600594,0.0138700595125556,0.015909748151898384,0.015258854255080223,0.011907546781003475,0.012864173389971256,0.010603084228932858,0.006114345043897629,0.003889400526531972,3.669434812698485,0.008857766994433396,-0.00909178430784244,88.08885000000001,21.83242,4.939674999999999
2018-07-02,123,0.0009659336064942181,0.0018913937965407968,0.0029118862003087997,0.0035277078859508038,0.004980975762009621,0.009699822403490543,0.010977311991155148,0.009870563633739948,0.010944671928882599,0.010810411535203457,0.00935027189552784,0.005824442021548748,0.005455368664115667,0.0024308108258992434,0.0010325609473511577,2.7962415195125114,0.012555625686819491,0.007586587434363072,85.862365,21.272375,4.8341875
2018-07-03,31,0.020473621785640717,0.014511697925627232,0.004463488701730967,0.005336514208465815,0.014242242090404034,0.030371136963367462,0.02946416661143303,0.020985689014196396,0.02464841492474079,0.022149639204144478,0.018245680257678032,0.02300264500081539,0.01946670189499855,0.014818142168223858,0.0006038665305823088,5.010613747514376,0.008341853052609514,-0.011492255347297605,83.63588,20.71233,4.7287
2018-07-04,18,0.002189474180340767,0.0017441040836274624,0.0019978227792307734,0.00040201957745011896,-0.00037615424662362784,0.00454375334084034,0.005794218275696039,0.005419769557192922,0.009147979551926255,0.008018476655706763,-0.0007891877176007256,0.008711141999810934,0.007605563150718808,0.004979798104614019,0.00623000948689878,9.0133445980372,0.015760966115784363,0.0221072478549184,81.897152,20.2196,4.585318
2018-07-06,42,0.14414577186107635,0.16380389779806137,0.20872822403907776,0.27592947085698444,0.30851683020591736,0.3655147850513458,0.3852563053369522,0.3829297721385956,0.38756145040194195,0.3845955431461334,0.36896570523579914,0.38422781229019165,0.3755224446455637,0.3702704807122548,0.35049568116664886,1.387628084840648,0.012256977223141678,-0.017285372457247046,78.419696,19.23414,4.298554
2018-07-09,163,0.005277326330542564,0.006081086117774248,0.003436331171542406,0.00420417869463563,0.006712643895298243,0.01537836529314518,0.01590633951127529,0.014011252205818892,0.01627294346690178,0.016035905107855797,0.010195448063313961,0.010473641566932201,0.009373265318572521,0.004905757028609514,0.0017446482088416815,3.375104296036208,0.007724906862355493,-0.014001974145106648,73.68925999999999,17.9248775,3.9368125000000003
2018-07-11,302,0.012746063526719809,0.011824083980172873,0.007042939309030771,0.00873387255705893,0.013111737556755543,0.026403523981571198,0.02765482757240534,0.024553305469453335,0.026169288903474808,0.025796092115342617,0.01731869950890541,0.011278088204562664,0.010814107721671462,0.005354788154363632,0.003442019282374531,2.8038330037461563,0.009739607349720262,-0.005422940746044793,71.1833,17.2772725,3.7868575
2018-07-14,199,0.021623987704515457,0.017354879528284073,0.005428633885458112,0.003683347604237497,0.01074646646156907,0.030258341692388058,0.0332371573895216,0.029146811924874783,0.028946679085493088,0.028751405887305737,0.02520123030990362,0.027401454746723175,0.026762576773762703,0.018702377565205097,0.007299660937860608,6.514470612753122,0.011341708037908437,0.0017508732211937703,66.094245,16.03617,3.506145
2018-07-15,257,0.004975684452801943,0.005693601910024881,0.005458218511193991,0.0071373265236616135,0.010855289176106453,0.019949644804000854,0.021507734432816505,0.020992379635572433,0.022590424865484238,0.022205892950296402,0.017451897263526917,0.008464549668133259,0.008549592457711697,0.004307075636461377,0.0023038664367049932,2.842630871038751,0.012236696203922143,0.005859346790033076,64.1762075,15.57752,3.4032774999999997
2018-07-16,59,0.0016996909398585558,0.0030440990813076496,0.004191358108073473,0.00530586251989007,0.007399961352348328,0.013934321701526642,0.013796336017549038,0.012300667352974415,0.012839296832680702,0.01303567923605442,0.010772381909191608,0.005381972528994083,0.005243179388344288,0.0016390419332310557,0.0020068433368578553,2.402813020335781,0.0071944116188567536,-0.016549930072539375,62.25817,15.11887,3.30041
2018-07-17,263,0.0035289323423057795,0.004182088188827038,0.005070982500910759,0.005939388182014227,0.008458703756332397,0.01747998222708702,0.017046811059117317,0.014852574095129967,0.01760639064013958,0.016678981482982635,0.010767239145934582,0.0068019176833331585,0.006151881534606218,0.002648151945322752,0.003978548775194213,2.56167694930386,0.00777308431262797,-0.013699388717934566,60.49382,14.6506325,3.1871799999999997
2018-07-18,316,0.0031130946008488536,0.004304506350308657,0.0051595710683614016,0.00741918757557869,0.009870255831629038,0.01760968379676342,0.018548143096268177,0.01742727030068636,0.017926747910678387,0.018076549284160137,0.014327728655189276,0.005962972296401858,0.005929068196564913,0.0029339668108150363,0.002751732594333589,2.3693039104491707,0.01083286779190287,-0.0003280870255987649,58.72947,14.182395,3.07395
2018-07-19,307,0.004226837307214737,0.005575395189225674,0.00621831463649869,0.008807499893009663,0.011955350637435913,0.021779397502541542,0.02333693765103817,0.02252870798110962,0.02312869019806385,0.023286869749426842,0.018004346638917923,0.007851912174373865,0.007642916403710842,0.003953489940613508,0.0060082715936005116,2.430897856734365,0.011093062733719008,0.0006668372892850709,56.96512,13.714157499999999,2.9607200000000002
2018-07-20,298,0.0033388533629477024,0.004564263392239809,0.0062404300551861525,0.009278351441025734,0.012308007571846247,0.02191065065562725,0.023573001846671104,0.022467658855021,0.023238367401063442,0.023115649819374084,0.018766431137919426,0.00759394490160048,0.007618298754096031,0.003975139698013663,0.006215531378984451,2.309205105677104,0.011547905263347315,0.0027005714395369022,55.20077,13.24592,2.84749
2018-07-21,61,0.0030110307270660996,0.0015390523476526141,0.002956006908789277,0.0037583286175504327,0.0054948299657553434,0.01115391356870532,0.012186963111162186,0.01126086013391614,0.012932763434946537,0.012471788097172976,0.009866852778941393,0.006558733526617289,0.006355715915560722,0.0029957180377095938,0.011710169725120068,2.89184150504466,0.010330791982229371,-0.002419804522874956,53.57262333333333,12.764714999999999,2.7428150000000002
2018-07-26,313,0.002522638998925686,0.0040534185245633125,0.005317716393619776,0.007193573750555515,0.009761870373040438,0.01787070743739605,0.01748010516166687,0.015478596091270447,0.015966137871146202,0.016155678778886795,0.012720132246613503,0.005355341359972954,0.0051040626130998135,0.0021445853635668755,0.0033287277910858393,2.1796019457683653,0.007404832397661046,-0.015694571086084345,45.43189,10.35869,2.21944
2018-07-27,318,0.004910144722089171,0.005434226855868474,0.005455429549328983,0.00715869921259582,0.009950761217623949,0.01993115246295929,0.020531389396637678,0.01860844250768423,0.019376253709197044,0.019432599423453212,0.01570131373591721,0.008503455203026533,0.007957013323903084,0.003668737248517573,0.0022321711585391313,2.594845476554144,0.009097952789369623,-0.008140341913466213,49.5121525,11.5137,2.4697375
2018-07-28,318,0.003278376650996506,0.004534028936177492,0.005054921843111515,0.006951549497898668,0.009522206848487258,0.017468768637627363,0.018395012710243464,0.017057333840057254,0.01732823927886784,0.017533591715618968,0.014937107567675412,0.0064916612464003265,0.006274293700698763,0.0029804123332723975,0.0028691572370007634,2.4529777240592554,0.010492289440107017,-0.0018603351120270281,53.592415,12.66871,2.720035
2018-07-29,317,0.002292785793542862,0.003520448226481676,0.004534113220870495,0.00605879258364439,0.008557984760651987,0.01628863997757435,0.01756361313164234,0.016597140580415726,0.016985362085203327,0.017193378880620003,0.014877169160172343,0.007485551759600639,0.0072546065008888645,0.003486068919301033,0.0029011182487010956,2.7651917151782417,0.011719334529441836,0.003726608884800706,57.672677500000006,13.82372,2.9703325
2018-07-31,156,0.00019604043700383045,0.001712042314466089,0.0027227645041421056,0.0032481030793860555,0.005196897895075381,0.012683605309575796,0.013517070561647415,0.01143685169517994,0.012668223585933447,0.012445819331333041,0.012769660446792841,0.009653468616306782,0.009115103050135076,0.004804322496056557,0.0029284873453434557,3.347043421246819,0.007970039344905451,-0.012922775610874479,63.353185,15.50266,3.34661
2018-08-03,303,0.0007582168909721076,0.0023646377958357334,0.004183676093816757,0.005750378128141165,0.007992099970579147,0.016629451885819435,0.01919172704219818,0.020111573860049248,0.021735770627856255,0.022132519632577896,0.017783353105187416,0.011697269044816494,0.01155890617519617,0.00622192956507206,0.0018974872073158622,3.4692060142765158,0.015878586762934698,0.022368541609604876,68.15392,17.07445,3.72455
2018-08-04,64,0.0015713601023890078,0.003771232906728983,0.005028442479670048,0.008083176799118519,0.009722019545733929,0.018547259271144867,0.02301303669810295,0.02517013903707266,0.027190996799618006,0.027473952155560255,0.020176172256469727,0.012363630346953869,0.012283852556720376,0.006819780915975571,0.009950090199708939,3.1659006398906593,0.018714586005523597,0.03488460760252928,71.7633075,18.116605,3.9911375
2018-08-05,318,0.0026351421969934563,0.003954718355089426,0.00664648984093219,0.010611429810523987,0.01357822585850954,0.023826214484870434,0.029303988441824913,0.031246055383235216,0.032483735121786594,0.03260007221251726,0.0257824813015759,0.012331823818385601,0.012592419050633907,0.007060216506943107,0.004509644699282944,2.9325992177704197,0.018158544768084012,0.03227426734671781,75.372695,19.15876,4.257725
2018-08-06,318,0.004319343017414212,0.004813196370378137,0.006398834753781557,0.009833320043981075,0.013097613584250212,0.022899930365383625,0.0281667101662606,0.03004831401631236,0.031040632631629705,0.03119876002892852,0.02671536042665442,0.012212634552270174,0.0125266348477453,0.00700377207249403,0.004221878829412162,3.041422323197379,0.018173274285350885,0.0324262412031871,78.9820825,20.200915,4.5243125
2018-08-08,317,0.00318513042293489,0.003971983795054257,0.005753650097176433,0.00877538276836276,0.01162410993129015,0.020619748160243034,0.025598162319511175,0.027365731075406075,0.028544651344418526,0.02890737447887659,0.024117158725857735,0.011518578976392746,0.011534323915839195,0.006505924859084189,0.003725654212757945,3.0761881225601035,0.018346479256501423,0.033265863528983926,83.3333575,21.415155,4.7971325
2018-08-09,318,0.0027724213141482323,0.004276177030988038,0.005628369050100446,0.008473054156638682,0.011251638643443584,0.020272586727514863,0.024665633216500282,0.026062577730044723,0.027094810036942363,0.027372965589165688,0.022896739887073636,0.01105975266546011,0.010987710556946695,0.0061460197903215885,0.0042643912602216005,3.041610127499668,0.017638394443270998,0.03014424870135008,84.075245,21.58724,4.803364999999999
2018-08-10,317,0.0019780611619353294,0.0037695070495828986,0.005347656086087227,0.007780909615879258,0.010624418966472149,0.019291050732135773,0.023097903467714787,0.023998433724045753,0.025208253413438797,0.025541068986058235,0.02161506749689579,0.010780638859917719,0.010570041835308075,0.005842121317982674,0.0036034865770488977,3.1046297200203052,0.016909104944909874,0.026870007293120387,84.8171325,21.759325,4.8095975
2018-08-12,129,0.001298511284403503,0.0026011685840785503,0.00311516341753304,0.0036139353178441525,0.005246467422693968,0.013138660229742527,0.01505216583609581,0.014947263523936272,0.016981394961476326,0.017246240749955177,0.009043499827384949,0.011104346252977848,0.009589260444045067,0.005574477836489677,0.00672887871041894,3.496644934027853,0.013011461416157902,0.009656032412159773,77.9875225,19.7036075,4.2901675
2018-08-15,312,0.0018281881930306554,0.003818265860900283,0.0046934750862419605,0.006668014684692025,0.008997463155537844,0.016682385466992855,0.019193765707314014,0.019016404170542955,0.019707167986780405,0.019929257687181234,0.015896777622401714,0.008198758121579885,0.007835615891963243,0.004170826869085431,0.0049658361822366714,2.8580085330821605,0.014514439892586276,0.016199469133182074,55.27303,13.0202,2.71318
2018-08-16,38,0.0009508780785836279,0.0009553958079777658,0.002221004804596305,0.002119672717526555,0.0029976079240441322,0.007272037677466869,0.007608484011143446,0.006472686305642128,0.007081422954797745,0.006849129917100072,0.00435305736027658,0.005266554653644562,0.004664066480472684,0.001613824744708836,0.008408698253333569,2.720211503567817,0.007919776592133146,-0.013091244865858942,55.106719999999996,13.0110575,2.7135425
2018-08-18,44,0.0004573473415803164,0.0022606465499848127,0.0027986036147922277,0.0034183526877313852,0.004463448887690902,0.00956910289824009,0.01023620180785656,0.00919827539473772,0.010625062510371208,0.010696409735828638,0.006242360919713974,0.004965412430465221,0.004615895450115204,0.001615378656424582,0.012395312078297138,2.568274107051539,0.009932866832688615,-0.004103033878895949,54.774100000000004,12.992772500000001,2.7142675
2018-08-19,21,0.001117139239795506,0.0028161564841866493,0.00490835914388299,0.007692710962146521,0.008908400312066078,0.017508143559098244,0.019239524379372597,0.019407279789447784,0.021177589893341064,0.02094903029501438,0.015413754619657993,0.007538209203630686,0.006778954528272152,0.0038666147738695145,0.014049782417714596,2.522814113898868,0.014245096318216419,0.015307068956370153,54.60779,12.98363,2.71463
2018-08-21,14,0.0010578215587884188,0.0021864715963602066,0.0032917887438088655,0.004568700212985277,0.005937865935266018,0.01327489223331213,0.014795835129916668,0.01485916692763567,0.016036611050367355,0.016353173181414604,0.010753846727311611,0.00980548094958067,0.008573313243687153,0.004929401446133852,0.020674047991633415,3.2523838805187006,0.014044048235578581,0.014264634592343941,52.752295000000004,12.447175,2.597385
2018-08-22,119,0.0010273774387314916,0.002889245981350541,0.0035402995999902487,0.005057548172771931,0.006476962938904762,0.013051548507064581,0.014648175798356533,0.013777465559542179,0.015178085304796696,0.015353149734437466,0.01098061865195632,0.007069326005876064,0.006818773224949837,0.0036427807062864304,0.011626449413597584,2.8250225747008084,0.01264722714576928,0.007976329498976031,51.8245475,12.1789475,2.5387625
2018-08-23,110,0.0010763222235254943,0.0034083439968526363,0.004721865989267826,0.006592203164473176,0.008983280509710312,0.01589507795870304,0.017320502549409866,0.016996415331959724,0.01852458156645298,0.018560555297881365,0.012534110806882381,0.007569003850221634,0.0069210161454975605,0.003632458276115358,0.012869815342128277,2.3921131460551166,0.011919175190142491,0.004611575178247366,50.8968,11.91072,2.48014
2018-08-24,18,-3.958921297453344e-05,0.0010815648711286485,0.0035266800550743937,0.00450453779194504,0.006290761986747384,0.011101302690804005,0.011754810810089111,0.010604056995362043,0.012949967989698052,0.012880674563348293,0.005036405869759619,0.004372417577542365,0.0034922086051665246,0.0015683539968449622,0.009147274773567915,2.1077433652468636,0.009557813106396203,-0.0058672616222181714,50.09013,11.664015,2.4247275
2018-08-26,311,0.002712296787649393,0.004095821641385555,0.0047027175314724445,0.006094902753829956,0.008278094232082367,0.015430185943841934,0.015526904724538326,0.013626523315906525,0.014082740060985088,0.01411518082022667,0.011102682910859585,0.005334037821739912,0.004910765681415796,0.0019736546091735363,0.002843625145033002,2.3003104506938286,0.008199912361496437,-0.012062419038586418,48.476789999999994,11.170605,2.3139025
2018-08-27,315,0.002570707118138671,0.003573297057300806,0.004556733649224043,0.00593978026881814,0.008165499661117792,0.015063336584717035,0.015367088839411736,0.013876486103981733,0.014265990350395441,0.014366298448294401,0.011524921283125877,0.005663016228936613,0.005228123045526445,0.002192749409005046,0.0035148518509231508,2.425938616453029,0.009210978201957681,-0.0075403188740793626,47.67012,10.9239,2.25849
2018-08-28,316,0.0023910398595035076,0.0033385425922460854,0.0046433122479356825,0.006174870068207383,0.008394087431952357,0.01549986470490694,0.015908665489405394,0.014408596791327,0.014737473800778389,0.014636120293289423,0.011314987670630217,0.005409421108197421,0.005022640572860837,0.0022448578383773565,0.003341308096423745,2.346811596686345,0.00904376055737172,-0.008308680293491254,47.876708,11.011666,2.30636
2018-08-29,309,0.0022205563727766275,0.0037458690349012613,0.004756113979965448,0.00625871610827744,0.008594125509262085,0.015758082270622253,0.016174310818314552,0.014490334317088127,0.014984364621341228,0.014801870100200176,0.010933901648968458,0.0055332418996840715,0.005116630345582962,0.0022163954563438892,0.002441721735522151,2.306712599862272,0.008745306442259577,-0.009635714841556156,48.083296,11.099432,2.3542300000000003
2018-09-01,316,0.0019240616529714316,0.003444607194978744,0.005117635184433311,0.006699925346765667,0.009343126090243459,0.017534485086798668,0.017772702500224113,0.01629928220063448,0.016976650804281235,0.016891289851628244,0.013046006788499653,0.006334089674055576,0.005849881912581623,0.0026900481316260993,0.0053288869094103575,2.361809328294588,0.008904710638037166,-0.00896586421584478,48.70306,11.36273,2.49784
2018-09-02,300,0.002144317637430504,0.0030036172829568386,0.004640683066099882,0.0051712964971860256,0.007934660650789738,0.0149876419454813,0.014509765547700226,0.012638213578611612,0.013411825212339561,0.013340464637925226,0.01078724768012762,0.005225825123488903,0.004755535162985325,0.0018343672272749245,0.0026137635577470064,2.1768074138407707,0.006270270932061636,-0.02081155176653517,47.751245,11.0769375,2.3996750000000002
